node_idx,label,degree,n_illicit_neighbors,n_licit_neighbors,n_unknown_neighbors,illicit_neighbor_ratio,neighbor_feat0_mean,neighbor_feat0_std
96872,illicit,1,0,0,1,0.0,0.3599519729614258,0.0
96873,illicit,4,0,0,4,0.0,0.42886269092559814,0.10801322758197784
96874,illicit,1,0,1,0,0.0,-0.1432366669178009,0.0
96875,illicit,2,1,0,1,1.0,0.7562061548233032,0.9287744164466858
96883,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
96884,illicit,3,2,0,1,1.0,-0.15882642567157745,0.01638188399374485
96886,illicit,2,0,0,2,0.0,0.29023805260658264,0.4618445932865143
96888,illicit,3,2,0,1,1.0,-0.018401265144348145,0.21627476811408997
96889,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
96894,illicit,2,2,0,0,1.0,-0.0322701670229435,0.13688373565673828
96895,illicit,2,2,0,0,1.0,0.7581357955932617,0.9268448352813721
96897,licit,2,0,0,2,0.0,-0.07018114626407623,0.09857681393623352
96900,illicit,10,1,0,9,1.0,0.04649358242750168,0.5537621378898621
96904,illicit,8,1,0,7,1.0,-0.15678653120994568,0.02418254129588604
96905,illicit,2,0,0,2,0.0,-0.17114046216011047,0.0017488524317741394
96907,illicit,2,1,0,1,1.0,0.9862185716629028,0.698762059211731
96908,illicit,4,2,0,2,1.0,-0.172475665807724,0.0001461188221583143
96910,illicit,5,5,0,0,1.0,-0.1722586750984192,0.0007051902357488871
96911,illicit,3,3,0,0,1.0,-0.17244203388690948,0.0003923066542483866
96914,illicit,2,2,0,0,1.0,1.0669543743133545,0.6180262565612793
96915,illicit,2,1,0,1,1.0,0.6606647968292236,0.20980186760425568
96917,illicit,2,1,0,1,1.0,0.19503697752952576,0.36704206466674805
96932,illicit,1,1,0,0,1.0,-0.1554517298936844,0.0
96937,illicit,1,1,0,0,1.0,-0.16243408620357513,0.0
96938,illicit,1,0,0,1,0.0,-0.12695975601673126,0.0
96939,illicit,3,3,0,0,1.0,0.44949600100517273,0.8736217021942139
96944,illicit,1,1,0,0,1.0,-0.13137821853160858,0.0
96949,illicit,2,1,0,1,1.0,0.34882238507270813,0.5216442346572876
96952,illicit,1,0,0,1,0.0,-0.17198310792446136,0.0
96953,illicit,2,1,0,1,1.0,1.1625632047653198,0.5224174857139587
96954,illicit,2,1,0,1,1.0,0.34981125593185425,0.5206553936004639
96959,illicit,1,0,0,1,0.0,1.7181366682052612,0.0
96961,illicit,3,2,0,1,1.0,-0.1538129448890686,0.019510440528392792
96971,illicit,3,2,0,1,1.0,-0.15689267218112946,0.01906977780163288
96973,licit,2,0,0,2,0.0,-0.16471771895885468,0.005743101239204407
96975,illicit,2,2,0,0,1.0,0.8878255486488342,0.7971550822257996
96976,illicit,3,3,0,0,1.0,0.9087643027305603,1.2186319828033447
96980,illicit,2,2,0,0,1.0,-0.17284747958183289,2.2448601157520898e-05
96981,illicit,3,2,0,1,1.0,0.4476030170917511,0.8749592304229736
96993,illicit,2,0,0,2,0.0,0.4415307343006134,0.13614478707313538
96998,illicit,3,3,0,0,1.0,-0.17091470956802368,0.0013706317404285073
97002,illicit,2,2,0,0,1.0,0.8183582425117493,0.9909783005714417
97004,illicit,1,0,0,1,0.0,0.8704666495323181,0.0
97007,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97026,illicit,1,0,0,1,0.0,0.29397401213645935,0.0
97029,illicit,1,0,0,1,0.0,0.5620790719985962,0.0
97030,illicit,2,2,0,0,1.0,-0.15830090641975403,0.011223956942558289
97034,illicit,3,3,0,0,1.0,-0.15031428635120392,0.028649477288126945
97037,illicit,3,0,1,2,0.0,-0.17208735644817352,0.0004504149837885052
97038,licit,2,1,0,1,1.0,-0.17021727561950684,0.0014593154191970825
97040,illicit,3,2,0,1,1.0,-0.17044585943222046,0.0014820605283603072
97045,illicit,3,3,0,0,1.0,-0.17066968977451324,0.002592353383079171
97054,illicit,1,1,0,0,1.0,-0.1725769191980362,0.0
97056,illicit,2,1,0,1,1.0,-0.16441865265369415,0.0063210129737854
97057,illicit,1,1,0,0,1.0,-0.16317442059516907,0.0
97061,illicit,2,2,0,0,1.0,-0.11550906300544739,0.051797959953546524
97062,illicit,2,2,0,0,1.0,-0.15212120115756989,0.013699516654014587
97087,illicit,2,1,0,1,1.0,0.349587619304657,0.5208790302276611
97090,illicit,2,2,0,0,1.0,0.7687014937400818,0.916279137134552
97096,illicit,3,1,0,2,1.0,0.1470685750246048,0.4300553798675537
97114,illicit,1,0,0,1,0.0,-0.17280890047550201,0.0
97117,illicit,1,1,0,0,1.0,0.45777449011802673,0.0
97123,illicit,3,2,0,1,1.0,0.45076704025268555,0.8727352023124695
97129,illicit,1,0,0,1,0.0,-0.15616507828235626,0.0
97132,illicit,2,0,0,2,0.0,0.04555320367217064,0.1223725825548172
97135,illicit,1,0,0,1,0.0,-0.17291390895843506,0.0
97136,illicit,1,1,0,0,1.0,-0.172367125749588,0.0
97137,illicit,3,3,0,0,1.0,-0.059478867799043655,0.10394297540187836
97139,illicit,2,0,0,2,0.0,-0.16900871694087982,0.0015154331922531128
97145,illicit,1,1,0,0,1.0,1.6302086114883423,0.0
97146,illicit,6,4,0,2,1.0,0.15022319555282593,0.6865234375
97157,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97162,illicit,3,3,0,0,1.0,-0.11370601505041122,0.024621859192848206
97163,illicit,2,2,0,0,1.0,0.7563996911048889,0.9285809397697449
97164,illicit,2,2,0,0,1.0,-0.17232093214988708,0.00047575682401657104
97171,illicit,3,2,0,1,1.0,0.44655904173851013,0.8756963014602661
97183,illicit,2,2,0,0,1.0,-0.1719585508108139,0.00046928226947784424
97186,illicit,2,1,0,1,1.0,-0.16662628948688507,0.005914509296417236
97195,illicit,2,0,0,2,0.0,0.4397907555103302,0.15233418345451355
97197,illicit,3,2,0,1,1.0,-0.13462871313095093,0.035906918346881866
97207,illicit,1,1,0,0,1.0,-0.17121590673923492,0.0
97212,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97223,illicit,2,2,0,0,1.0,0.7717733383178711,0.9132072925567627
97228,illicit,3,3,0,0,1.0,-0.1511969119310379,0.008027062751352787
97230,illicit,1,1,0,0,1.0,-0.1694267988204956,0.0
97231,illicit,3,3,0,0,1.0,-0.17179512977600098,0.0011726822704076767
97242,illicit,3,2,0,1,1.0,-0.16182486712932587,0.015706555917859077
97243,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97244,illicit,2,0,0,2,0.0,0.4468914866447449,0.14150553941726685
97248,illicit,1,0,0,1,0.0,-0.17055638134479523,0.0
97260,illicit,3,3,0,0,1.0,-0.1725374460220337,0.00018606972298584878
97263,licit,2,0,0,2,0.0,0.00429321825504303,0.14905168116092682
97266,illicit,2,2,0,0,1.0,-0.1728322058916092,7.167458534240723e-06
97270,illicit,2,2,0,0,1.0,0.758699357509613,0.9262812733650208
97271,illicit,1,0,0,1,0.0,-0.17270101606845856,0.0
97277,illicit,3,3,0,0,1.0,0.44834932684898376,0.8744313716888428
97278,illicit,1,0,0,1,0.0,-0.17228785157203674,0.0
97279,illicit,1,1,0,0,1.0,-0.16909973323345184,0.0
97280,illicit,3,3,0,0,1.0,0.4496205151081085,0.8735318779945374
97281,illicit,2,1,0,1,1.0,-0.1337556391954422,0.03720323368906975
97287,illicit,2,0,0,2,0.0,-0.17281167209148407,4.5627355575561523e-05
97291,illicit,1,0,0,1,0.0,-0.1476883888244629,0.0
97297,illicit,3,1,0,2,1.0,-0.15991944074630737,0.01703028380870819
97299,illicit,3,3,0,0,1.0,-0.1628570407629013,0.011821556836366653
97302,illicit,1,0,0,1,0.0,-0.17278379201889038,0.0
97305,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97307,illicit,2,1,0,1,1.0,0.9862185716629028,0.698762059211731
97314,illicit,2,0,0,2,0.0,0.20517709851264954,0.26262810826301575
97318,illicit,2,1,0,1,1.0,0.7563028335571289,0.9286777973175049
97323,illicit,3,2,0,1,1.0,0.7951553463935852,0.7591550350189209
97332,illicit,3,3,0,0,1.0,0.4512997567653656,0.8723449110984802
97338,illicit,1,1,0,0,1.0,-0.12949609756469727,0.0
97339,illicit,4,3,0,1,1.0,0.2916848063468933,0.8044196963310242
97340,illicit,1,1,0,0,1.0,-0.1673678606748581,0.0
97341,illicit,4,4,0,0,1.0,0.05586487799882889,0.2576112449169159
97347,illicit,2,1,0,1,1.0,1.2025285959243774,0.48245203495025635
97349,illicit,5,4,0,1,1.0,-0.1505436897277832,0.03386024758219719
97354,illicit,3,3,0,0,1.0,0.44957491755485535,0.8735652565956116
97355,illicit,2,1,0,1,1.0,-0.11089333891868591,0.05616675317287445
97357,licit,1,0,0,1,0.0,-0.17002539336681366,0.0
97370,illicit,5,2,2,1,0.5,-0.1514597237110138,0.03281917795538902
97373,illicit,1,0,1,0,0.0,-0.1432366669178009,0.0
97374,illicit,2,2,0,0,1.0,1.0714056491851807,0.6135750412940979
97379,illicit,1,1,0,0,1.0,-0.1500999480485916,0.0
97384,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97386,illicit,3,3,0,0,1.0,-0.17082251608371735,0.0015577719314023852
97391,licit,2,0,0,2,0.0,-0.16523423790931702,0.006259612739086151
97396,illicit,1,0,0,1,0.0,-0.17235270142555237,0.0
97398,illicit,2,2,0,0,1.0,0.7566550970077515,0.9283255338668823
97409,illicit,3,1,0,2,1.0,0.2888481020927429,0.3311043381690979
97410,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97411,illicit,3,1,0,2,1.0,2.3319478034973145,1.3664093017578125
97413,illicit,1,1,0,0,1.0,-0.17287307977676392,0.0
97414,illicit,2,1,0,1,1.0,0.12358729541301727,0.2963598370552063
97415,illicit,3,1,0,2,1.0,1.0395351648330688,0.45648324489593506
97417,illicit,2,0,0,2,0.0,0.1945793479681015,0.3674997091293335
97421,illicit,3,1,0,2,1.0,0.4471271336078644,0.8752948641777039
97422,illicit,2,2,0,0,1.0,0.7563890218734741,0.9285916090011597
97427,illicit,1,1,0,0,1.0,-0.17287927865982056,0.0
97428,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97438,licit,2,0,0,2,0.0,-0.1562366485595703,0.01147819310426712
97443,illicit,2,2,0,0,1.0,1.0572401285171509,0.6277405023574829
97448,licit,2,1,0,1,1.0,-0.12675294280052185,0.0420050173997879
97452,illicit,2,2,0,0,1.0,1.071402907371521,0.6135777235031128
97453,licit,1,0,0,1,0.0,-0.15832097828388214,0.0
97456,illicit,2,0,0,2,0.0,0.3004256784915924,0.4244559705257416
97468,licit,1,0,0,1,0.0,-0.12904834747314453,0.0
97472,illicit,2,2,0,0,1.0,-0.08627288788557053,0.02256178855895996
97473,illicit,3,3,0,0,1.0,-0.09363970905542374,0.021183257922530174
97476,illicit,2,1,0,1,1.0,0.34923940896987915,0.521227240562439
97490,illicit,3,2,0,1,1.0,0.07427745312452316,0.34733709692955017
97491,licit,1,0,0,1,0.0,-0.1427997648715973,0.0
97495,illicit,1,1,0,0,1.0,-0.14819000661373138,0.0
97500,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97503,illicit,3,3,0,0,1.0,-0.09656675904989243,0.0019632952753454447
97504,illicit,4,3,1,0,0.75,-0.1243007630109787,0.03423802927136421
97505,licit,1,1,0,0,1.0,-0.09212884306907654,0.0
97506,illicit,1,0,0,1,0.0,0.4438374936580658,0.0
97524,illicit,3,3,0,0,1.0,-0.10814601182937622,0.03293635696172714
97525,illicit,1,1,0,0,1.0,-0.08538316935300827,0.0
97529,illicit,3,2,0,1,1.0,2.4637575149536133,0.6888266801834106
97530,illicit,3,2,0,1,1.0,0.794849693775177,0.7595437169075012
97536,illicit,1,0,0,1,0.0,-0.16690903902053833,0.0
97537,illicit,2,2,0,0,1.0,-0.1615060418844223,0.0001567155122756958
97538,illicit,1,1,0,0,1.0,-0.16135022044181824,0.0
97539,illicit,1,1,0,0,1.0,0.10461356490850449,0.0
97540,illicit,2,1,0,1,1.0,-0.16598030924797058,0.006929062306880951
97541,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97543,illicit,3,2,0,1,1.0,-0.16982632875442505,0.0019369573565199971
97544,illicit,2,2,0,0,1.0,-0.16953179240226746,0.0012447163462638855
97549,illicit,2,0,0,2,0.0,-0.14369308948516846,0.014110498130321503
97550,illicit,2,1,0,1,1.0,0.7565417289733887,0.9284388422966003
97552,illicit,2,2,0,0,1.0,0.7562397718429565,0.9287408590316772
97554,illicit,2,2,0,0,1.0,0.756530225276947,0.928450345993042
97559,illicit,2,1,1,0,0.5,0.7560747265815735,0.9289059042930603
97560,licit,2,1,0,1,1.0,-0.16557462513446808,0.0072536468505859375
97563,illicit,2,0,0,2,0.0,0.4209761917591095,0.4494904577732086
97572,illicit,4,3,1,0,0.75,-0.06599484384059906,0.1575441062450409
97575,illicit,1,0,0,1,0.0,-0.15780359506607056,0.0
97579,illicit,10,2,0,8,1.0,0.03730124235153198,0.5509668588638306
97583,licit,2,0,0,2,0.0,-0.16534827649593353,0.006373658776283264
97584,illicit,2,2,0,0,1.0,0.7567604184150696,0.9282202124595642
97587,illicit,3,3,0,0,1.0,0.4470040798187256,0.8753816485404968
97595,illicit,2,1,0,1,1.0,-0.17067217826843262,0.0006723105907440186
97597,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97600,illicit,2,0,0,2,0.0,-0.168650284409523,0.0024969130754470825
97601,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97606,illicit,3,1,0,2,1.0,-0.16960041224956512,0.002273361664265394
97617,illicit,2,2,0,0,1.0,0.7597017288208008,0.9252788424491882
97623,illicit,2,1,0,1,1.0,-0.17266613245010376,0.00023674219846725464
97626,illicit,1,0,0,1,0.0,-0.1723446249961853,0.0
97627,illicit,2,2,0,0,1.0,0.757040798664093,0.9279398322105408
97633,illicit,1,1,0,0,1.0,-0.16243408620357513,0.0
97636,illicit,2,2,0,0,1.0,0.7581794857978821,0.9268011450767517
97637,illicit,3,3,0,0,1.0,-0.17067955434322357,0.002284507965669036
97645,illicit,1,1,0,0,1.0,-0.17215703427791595,0.0
97648,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97653,illicit,2,1,0,1,1.0,0.7565417289733887,0.9284388422966003
97655,illicit,3,3,0,0,1.0,-0.17246435582637787,0.00023523437266703695
97662,illicit,1,0,1,0,0.0,-0.1432366669178009,0.0
97668,licit,2,0,0,2,0.0,-0.16223099827766418,0.009734399616718292
97673,illicit,3,2,0,1,1.0,0.1772838681936264,0.4901617467403412
97674,illicit,4,3,0,1,1.0,-0.16244971752166748,0.012494122609496117
97675,illicit,1,0,0,1,0.0,0.4438374936580658,0.0
97677,illicit,3,3,0,0,1.0,-0.17254389822483063,0.00026272633112967014
97679,illicit,3,2,0,1,1.0,-0.1721525937318802,0.000983373960480094
97681,licit,1,0,0,1,0.0,-0.17283762991428375,0.0
97685,illicit,2,2,0,0,1.0,-0.15088453888893127,5.280226469039917e-05
97686,illicit,2,2,0,0,1.0,-0.1509266495704651,2.2813677787780762e-05
97689,illicit,1,1,0,0,1.0,-0.1727496087551117,0.0
97692,illicit,1,0,0,1,0.0,-0.17232438921928406,0.0
97693,illicit,2,0,0,2,0.0,-0.14952155947685242,0.016631804406642914
97696,illicit,1,1,0,0,1.0,-0.1729084551334381,0.0
97698,illicit,2,0,0,2,0.0,-0.0014126300811767578,0.1693384200334549
97700,illicit,3,3,0,0,1.0,-0.17200887203216553,0.0003942408657167107
97701,illicit,3,2,0,1,1.0,-0.1595882624387741,0.01679561287164688
97715,illicit,2,1,0,1,1.0,0.7565573453903198,0.928423285484314
97717,licit,1,0,1,0,0.0,-0.16667631268501282,0.0
97720,illicit,2,2,0,0,1.0,-0.17257434129714966,0.0001034662127494812
97721,illicit,3,3,0,0,1.0,-0.17249365150928497,0.00037943327333778143
97725,illicit,2,2,0,0,1.0,-0.17079052329063416,0.0008928850293159485
97726,illicit,2,1,0,1,1.0,0.05764203518629074,0.2298145294189453
97729,illicit,4,0,0,4,0.0,-0.02418222278356552,0.11811672151088715
97730,illicit,1,0,0,1,0.0,-0.17017285525798798,0.0
97735,illicit,3,3,0,0,1.0,-0.10674196481704712,0.02358783595263958
97739,illicit,2,0,0,2,0.0,-0.164893239736557,0.006078280508518219
97748,illicit,3,2,0,1,1.0,-0.1659875065088272,0.008625809103250504
97754,illicit,3,2,0,1,1.0,0.17677365243434906,0.49051740765571594
97755,illicit,2,0,1,1,0.0,-0.16559088230133057,0.006378479301929474
97756,licit,2,1,1,0,0.5,-0.17215925455093384,0.00019785016775131226
97757,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97758,illicit,1,0,0,1,0.0,-0.15949001908302307,0.0
97760,illicit,1,0,0,1,0.0,-0.17017285525798798,0.0
97764,illicit,2,1,0,1,1.0,-0.15115034580230713,0.02165425568819046
97772,illicit,2,2,0,0,1.0,-0.17021670937538147,0.0017074421048164368
97773,illicit,2,1,0,1,1.0,0.7560749053955078,0.928905725479126
97775,illicit,2,2,0,0,1.0,-0.16437524557113647,0.008142851293087006
97776,illicit,3,2,1,0,0.6666666666666666,-0.1377364695072174,0.03340444341301918
97781,illicit,2,0,0,2,0.0,0.17381498217582703,0.31434035301208496
97782,illicit,2,0,0,2,0.0,-0.1657656878232956,0.00038768351078033447
97785,illicit,2,0,0,2,0.0,0.09825289994478226,0.26928988099098206
97788,illicit,2,1,0,1,1.0,1.1749203205108643,0.5100602507591248
97792,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97793,illicit,2,2,0,0,1.0,-0.17281395196914673,9.398907423019409e-05
97797,illicit,2,1,0,1,1.0,0.7565446496009827,0.9284359216690063
97801,licit,2,0,0,2,0.0,-0.17131005227565765,0.0009657293558120728
97804,illicit,7,6,0,1,1.0,-0.17277589440345764,0.0002954168594442308
97810,illicit,3,2,0,1,1.0,0.012879031710326672,0.20653820037841797
97811,illicit,1,1,0,0,1.0,-0.1728965938091278,0.0
97813,illicit,2,2,0,0,1.0,-0.17277835309505463,4.735589027404785e-05
97817,illicit,3,1,0,2,1.0,-0.16621915996074677,0.0081659946590662
97819,illicit,2,2,0,0,1.0,-0.15111087262630463,0.020427972078323364
97822,licit,2,2,0,0,1.0,-0.1566254198551178,0.01587022840976715
97827,illicit,1,1,0,0,1.0,-0.17290332913398743,0.0
97828,illicit,2,2,0,0,1.0,-0.172866553068161,2.3595990569447167e-05
97830,illicit,1,1,0,0,1.0,-0.171538844704628,0.0
97836,illicit,1,0,0,1,0.0,-0.15949001908302307,0.0
97837,illicit,1,1,0,0,1.0,-0.16862072050571442,0.0
97838,illicit,2,0,0,2,0.0,-0.16533958911895752,0.00753600150346756
97840,illicit,1,0,0,1,0.0,-0.17171280086040497,0.0
97843,illicit,2,2,0,0,1.0,-0.1710529327392578,0.001899026334285736
97844,illicit,1,1,0,0,1.0,-0.16897346079349518,0.0
97847,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97852,illicit,1,1,0,0,1.0,-0.1720075160264969,0.0
97855,illicit,2,0,0,2,0.0,-0.16242384910583496,0.010030068457126617
97858,illicit,1,0,0,1,0.0,0.5940136313438416,0.0
97860,illicit,2,1,0,1,1.0,1.1939648389816284,0.49101582169532776
97867,illicit,4,0,0,4,0.0,0.43521904945373535,0.16624915599822998
97875,illicit,2,0,0,2,0.0,-0.16253507137298584,0.0101412832736969
97877,illicit,3,2,0,1,1.0,0.7945126891136169,0.7599722743034363
97881,illicit,2,2,0,0,1.0,2.0015392303466797,0.31655871868133545
97888,illicit,2,2,0,0,1.0,1.058225154876709,0.62675541639328
97900,licit,4,0,1,3,0.0,-0.1726595014333725,0.00045952212531119585
97902,illicit,3,3,0,0,1.0,-0.11153959482908249,0.02055000513792038
97904,illicit,3,2,0,1,1.0,0.11209509521722794,0.3995330035686493
97905,illicit,3,3,0,0,1.0,-0.11109014600515366,0.020455628633499146
97906,illicit,1,0,1,0,0.0,-0.17282935976982117,0.0
97907,licit,2,1,0,1,1.0,-0.1561211198568344,0.011362656950950623
97909,illicit,4,2,0,2,1.0,-0.1388494223356247,0.056811146438121796
97911,illicit,3,1,0,2,1.0,0.3304266035556793,0.42448723316192627
97915,illicit,3,2,0,1,1.0,-0.16018612682819366,0.008697297424077988
97916,illicit,2,2,0,0,1.0,-0.15472806990146637,0.0008657872676849365
97918,illicit,2,2,0,0,1.0,-0.17231257259845734,0.00017113983631134033
97923,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97932,illicit,2,2,0,0,1.0,-0.17118769884109497,0.0014922022819519043
97933,illicit,2,2,0,0,1.0,-0.16774514317512512,0.003611043095588684
97936,illicit,1,0,0,1,0.0,-0.17296992242336273,0.0
97939,illicit,2,2,0,0,1.0,1.070418119430542,0.614562451839447
97942,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
97951,illicit,2,2,0,0,1.0,0.7579165697097778,0.9270641207695007
97956,illicit,1,0,0,1,0.0,-0.1728770136833191,0.0
97964,licit,2,0,0,2,0.0,-0.14142374694347382,0.02699240669608116
97965,illicit,2,2,0,0,1.0,1.0714055299758911,0.6135751008987427
97966,illicit,2,2,0,0,1.0,0.7570227384567261,0.9279578924179077
97968,illicit,1,1,0,0,1.0,-0.17272675037384033,0.0
97972,illicit,1,0,0,1,0.0,-0.16291716694831848,0.0
97974,illicit,3,2,0,1,1.0,0.7951650023460388,0.7591428756713867
97975,illicit,3,2,0,1,1.0,-0.16098152101039886,0.00849930103868246
97977,illicit,1,1,0,0,1.0,-0.1725769191980362,0.0
97983,illicit,1,0,0,1,0.0,-0.1729060262441635,0.0
97985,illicit,3,3,0,0,1.0,-0.16980205476284027,0.0029953981284052134
97986,illicit,2,2,0,0,1.0,3.154129981994629,3.3176493644714355
97990,illicit,2,0,0,2,0.0,0.04555320367217064,0.1223725825548172
97995,illicit,1,1,0,0,1.0,-0.16099922358989716,0.0
97998,illicit,3,2,0,1,1.0,0.09069287776947021,0.36979544162750244
98001,illicit,2,0,0,2,0.0,1.0837783813476562,0.6343583464622498
98002,illicit,1,0,1,0,0.0,-0.1432366669178009,0.0
98005,illicit,3,2,0,1,1.0,0.7181505560874939,0.7603465914726257
98006,illicit,1,0,0,1,0.0,0.23967410624027252,0.0
98011,licit,1,0,0,1,0.0,0.206312894821167,0.0
98013,illicit,2,1,0,1,1.0,-0.15428216755390167,0.018447190523147583
98015,illicit,3,3,0,0,1.0,-0.15215711295604706,0.008885951712727547
98016,illicit,2,2,0,0,1.0,1.0714024305343628,0.6135781407356262
98017,illicit,1,0,0,1,0.0,-0.15389509499073029,0.0
98018,illicit,2,1,0,1,1.0,0.5290816426277161,0.6531118750572205
98021,illicit,2,1,0,1,1.0,-0.15642040967941284,0.015038691461086273
98022,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
98026,illicit,3,3,0,0,1.0,-0.17251694202423096,0.00018795629148371518
98027,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
98032,illicit,2,2,0,0,1.0,-0.1595359742641449,0.013352937996387482
98035,illicit,2,1,0,1,1.0,0.9862185716629028,0.698762059211731
98039,illicit,1,1,0,0,1.0,-0.1725769191980362,0.0
98045,illicit,2,1,0,1,1.0,0.06882386654615402,0.23272985219955444
98049,illicit,1,0,0,1,0.0,-0.12958259880542755,0.0
98052,illicit,1,0,0,1,0.0,-0.17017285525798798,0.0
98056,illicit,3,2,0,1,1.0,0.12956573069095612,0.42679160833358765
98058,illicit,2,1,0,1,1.0,1.1740363836288452,0.5109442472457886
98059,illicit,2,2,0,0,1.0,0.7570321559906006,0.9279484748840332
98066,illicit,1,0,1,0,0.0,-0.1432366669178009,0.0
98068,licit,2,0,0,2,0.0,-0.16471771895885468,0.005743101239204407
98069,illicit,2,2,0,0,1.0,-0.16068318486213684,0.005964852869510651
98076,licit,2,0,0,2,0.0,-0.1584407091140747,0.013682238757610321
98078,licit,1,0,0,1,0.0,-0.03276393562555313,0.0
98079,illicit,1,1,0,0,1.0,-0.17267990112304688,0.0
98080,illicit,3,2,0,1,1.0,-0.17190603911876678,0.0005782207590527833
98082,illicit,2,1,0,1,1.0,-0.09194989502429962,0.028238791972398758
98083,illicit,2,1,0,1,1.0,-0.17012299597263336,0.00038199126720428467
98084,illicit,1,1,0,0,1.0,-0.16966594755649567,0.0
98087,illicit,2,1,0,1,1.0,0.7730966806411743,0.9450399875640869
98089,illicit,1,1,0,0,1.0,-0.17291608452796936,0.0
98093,illicit,1,0,0,1,0.0,-0.1724807769060135,0.0
98099,illicit,1,0,0,1,0.0,0.2060667872428894,0.0
98100,illicit,2,1,0,1,1.0,-0.06040234491229057,0.11208775639533997
98103,illicit,1,1,0,0,1.0,-0.1268034130334854,0.0
98104,illicit,1,0,0,1,0.0,-0.1699998676776886,0.0
98105,illicit,3,3,0,0,1.0,2.662665843963623,2.7977492809295654
98107,licit,1,1,0,0,1.0,-0.140183225274086,0.0
98110,illicit,1,0,0,1,0.0,-0.021537870168685913,0.0
98111,illicit,2,1,0,1,1.0,0.7560150623321533,0.9289655685424805
98113,illicit,4,4,0,0,1.0,-0.1712830811738968,0.002056429162621498
98124,illicit,2,2,0,0,1.0,0.758151113986969,0.9268295168876648
98137,illicit,1,0,0,1,0.0,-0.15867979824543,0.0
98139,illicit,3,2,0,1,1.0,0.4513263404369354,0.8723253607749939
98141,illicit,2,0,0,2,0.0,0.5621187686920166,0.3083479106426239
98143,illicit,2,2,0,0,1.0,0.7577896118164062,0.9271910786628723
98145,illicit,2,1,0,1,1.0,0.36497682332992554,0.5054898262023926
98155,illicit,1,1,0,0,1.0,-0.17156393826007843,0.0
98159,illicit,1,0,0,1,0.0,-0.09836447983980179,0.0
98162,illicit,1,0,0,1,0.0,0.4438374936580658,0.0
98169,illicit,1,1,0,0,1.0,-0.1546832025051117,0.0
98170,licit,1,0,0,1,0.0,-0.15832097828388214,0.0
98172,illicit,2,2,0,0,1.0,-0.11968249082565308,0.03503584861755371
98181,illicit,1,1,0,0,1.0,-0.13137821853160858,0.0
98185,illicit,1,0,0,1,0.0,-0.16313080489635468,0.0
98188,illicit,2,2,0,0,1.0,0.7604464888572693,0.9245341420173645
98189,illicit,2,1,0,1,1.0,0.7574039101600647,0.9275767803192139
98207,illicit,1,1,0,0,1.0,-0.17271997034549713,0.0
98211,illicit,3,2,0,1,1.0,-0.07578057795763016,0.1276789754629135
98222,illicit,1,1,0,0,1.0,-0.1690782755613327,0.0
98223,illicit,4,2,0,2,1.0,0.06892408430576324,0.39824676513671875
98239,illicit,1,1,0,0,1.0,-0.08303108811378479,0.0
98242,illicit,3,2,0,1,1.0,0.10698946565389633,0.3801610469818115
98245,illicit,1,1,0,0,1.0,1.3708369731903076,0.0
98247,licit,2,0,0,2,0.0,1.1294498443603516,1.2819464206695557
98250,illicit,2,0,0,2,0.0,-0.15895287692546844,0.0005371421575546265
98252,illicit,1,1,0,0,1.0,-0.1721571981906891,0.0
98263,illicit,1,0,0,1,0.0,-0.11667781323194504,0.0
98267,illicit,1,0,0,1,0.0,-0.10338886827230453,0.0
98270,illicit,3,2,0,1,1.0,-0.16310568153858185,0.012787365354597569
98272,illicit,3,2,0,1,1.0,-0.1686459183692932,0.0037108061369508505
98277,illicit,2,1,1,0,0.5,-0.16319063305854797,0.00965193659067154
98278,illicit,3,3,0,0,1.0,-0.13555599749088287,0.025671139359474182
98284,illicit,2,1,0,1,1.0,-0.15615910291671753,0.01477738469839096
98289,illicit,1,1,0,0,1.0,1.6849806308746338,0.0
98291,illicit,1,0,0,1,0.0,-0.15949001908302307,0.0
98297,illicit,1,0,0,1,0.0,-0.1683424562215805,0.0
98300,illicit,2,2,0,0,1.0,-0.17069584131240845,0.0020741745829582214
